Master Code,Item Name,Image url
MAT-001642,"CPVC Tee 1-1/2"" Tru - Pipes","CPVC Tee 2"" Tru - Pipes Image"
MAT-001643,"CPVC Tee 2"" Tru - Pipes","CPVC Coupler 1/2"" Tru - Pipes Image"
MAT-001644,"CPVC Coupler 1/2"" Tru - Pipes","CPVC Coupler 3/4"" Tru - Pipes Image"
MAT-001645,"CPVC Coupler 3/4"" Tru - Pipes","CPVC Coupler 1"" Tru - Pipes Image"
MAT-001646,"CPVC Coupler 1"" Tru - Pipes","CPVC Reducer 3/4 x 1/2"" Tru - Pipes Image"
MAT-001647,"CPVC Reducer 3/4 x 1/2"" Tru - Pipes","CPVC Reducer 1 x 1/2"" Tru - Pipes Image"
MAT-001648,"CPVC Reducer 1 x 1/2"" Tru - Pipes","CPVC Reducer 1 x 3/4"" Tru - Pipes Image"
MAT-001649,"CPVC Reducer 1 x 3/4"" Tru - Pipes","CPVC End Cap 1/2"" Tru - Pipes Image"
MAT-001650,"CPVC End Cap 1/2"" Tru - Pipes","CPVC End Cap 3/4"" Tru - Pipes Image"
MAT-001651,"CPVC End Cap 3/4"" Tru - Pipes","CPVC End Cap 1"" Tru - Pipes Image"
MAT-001652,"CPVC End Cap 1"" Tru - Pipes","CPVC Pipe 1/2"" Tru - Pipes Image"
MAT-001653,"CPVC Pipe 1/2"" Tru - Pipes","CPVC Pipe 3/4"" Tru - Pipes Image"
MAT-001654,"CPVC Pipe 3/4"" Tru - Pipes","CPVC Pipe 1"" Tru - Pipes Image"
MAT-001655,"CPVC Pipe 1"" Tru - Pipes","CPVC Pipe 1-1/4"" Tru - Pipes Image"
MAT-001656,"CPVC Pipe 1-1/4"" Tru - Pipes","CPVC Pipe 1-1/2"" Tru - Pipes Image"
MAT-001657,"CPVC Pipe 1-1/2"" Tru - Pipes","CPVC Pipe 2"" Tru - Pipes Image"
MAT-001658,"CPVC Pipe 2"" Tru - Pipes","CPVC Clamp 1/2"" Tru - Pipes Image"
MAT-001659,"CPVC Clamp 1/2"" Tru - Pipes","CPVC Clamp 3/4"" Tru - Pipes Image"
MAT-001660,"CPVC Clamp 3/4"" Tru - Pipes","CPVC Clamp 1"" Tru - Pipes Image"
MAT-001661,"CPVC Clamp 1"" Tru - Pipes","CPVC Brass FTA 1/2"" Tru - Pipes Image"
MAT-001662,"CPVC Brass FTA 1/2"" Tru - Pipes","CPVC Brass FTA 3/4"" Tru - Pipes Image"
MAT-001663,"CPVC Brass FTA 3/4"" Tru - Pipes","CPVC Brass FTA 1"" Tru - Pipes Image"
MAT-001664,"CPVC Brass FTA 1"" Tru - Pipes","CPVC Ball Valve 1/2"" Tru - Pipes Image"
MAT-001665,"CPVC Ball Valve 1/2"" Tru - Pipes","CPVC Ball Valve 3/4"" Tru - Pipes Image"
MAT-001666,"CPVC Ball Valve 3/4"" Tru - Pipes","CPVC Ball Valve 1"" Tru - Pipes Image"
MAT-001667,"CPVC Ball Valve 1"" Tru - Pipes","CPVC Union 1/2"" Tru - Pipes Image"
MAT-001668,"CPVC Union 1/2"" Tru - Pipes","CPVC Union 3/4"" Tru - Pipes Image"
MAT-001669,"CPVC Union 3/4"" Tru - Pipes","CPVC Union 1"" Tru - Pipes Image"
MAT-001670,"CPVC Union 1"" Tru - Pipes","CPVC Tank Connector 1/2"" Tru - Pipes Image"
MAT-001671,"CPVC Tank Connector 1/2"" Tru - Pipes","CPVC Tank Connector 3/4"" Tru - Pipes Image"
MAT-001672,"CPVC Tank Connector 3/4"" Tru - Pipes","CPVC Tank Connector 1"" Tru - Pipes Image"
MAT-001673,"CPVC Tank Connector 1"" Tru - Pipes","CPVC Transition FTA 1/2"" Tru - Pipes Image"
MAT-001674,"CPVC Transition FTA 1/2"" Tru - Pipes","CPVC Transition FTA 3/4"" Tru - Pipes Image"
MAT-001675,"CPVC Transition FTA 3/4"" Tru - Pipes","CPVC Transition FTA 1"" Tru - Pipes Image"
MAT-001676,"CPVC Transition FTA 1"" Tru - Pipes","CPVC Male Adapter 1/2"" Tru - Pipes Image"
MAT-001677,"CPVC Male Adapter 1/2"" Tru - Pipes","CPVC Male Adapter 3/4"" Tru - Pipes Image"
MAT-001678,"CPVC Male Adapter 3/4"" Tru - Pipes","CPVC Male Adapter 1"" Tru - Pipes Image"
MAT-001679,"CPVC Male Adapter 1"" Tru - Pipes","CPVC Female Adapter 1/2"" Tru - Pipes Image"
MAT-001680,"CPVC Female Adapter 1/2"" Tru - Pipes","CPVC Female Adapter 3/4"" Tru - Pipes Image"
MAT-001681,"CPVC Female Adapter 3/4"" Tru - Pipes","CPVC Female Adapter 1"" Tru - Pipes Image"
MAT-001682,"CPVC Female Adapter 1"" Tru - Pipes","CPVC Brass Elbow 1/2"" Tru - Pipes Image"
MAT-001683,"CPVC Brass Elbow 1/2"" Tru - Pipes","CPVC Brass Elbow 3/4"" Tru - Pipes Image"
MAT-001684,"CPVC Brass Elbow 3/4"" Tru - Pipes","CPVC Brass Elbow 1"" Tru - Pipes Image"
MAT-001685,"CPVC Brass Elbow 1"" Tru - Pipes","CPVC Brass Tee 1/2"" Tru - Pipes Image"
MAT-001686,"CPVC Brass Tee 1/2"" Tru - Pipes","CPVC Brass Tee 3/4"" Tru - Pipes Image"
MAT-001687,"CPVC Brass Tee 3/4"" Tru - Pipes","CPVC Brass Tee 1"" Tru - Pipes Image"
MAT-001688,"CPVC Brass Tee 1"" Tru - Pipes","CPVC Brass Insert Elbow 1/2"" Tru - Pipes Image"
MAT-001689,"CPVC Brass Insert Elbow 1/2"" Tru - Pipes","CPVC Brass Insert Elbow 3/4"" Tru - Pipes Image"
MAT-001690,"CPVC Brass Insert Elbow 3/4"" Tru - Pipes","CPVC Brass Insert Elbow 1"" Tru - Pipes Image"
MAT-001691,"CPVC Brass Insert Elbow 1"" Tru - Pipes","CPVC Plug 1/2"" Tru - Pipes Image"
MAT-001692,"CPVC Plug 1/2"" Tru - Pipes","CPVC Plug 3/4"" Tru - Pipes Image"
MAT-001693,"CPVC Plug 3/4"" Tru - Pipes","CPVC Plug 1"" Tru - Pipes Image"
MAT-001694,"CPVC Plug 1"" Tru - Pipes","CPVC Reducer Tee 3/4 x 1/2"" Tru - Pipes Image"
MAT-001695,"CPVC Reducer Tee 3/4 x 1/2"" Tru - Pipes","CPVC Reducer Tee 1 x 1/2"" Tru - Pipes Image"
MAT-001696,"CPVC Reducer Tee 1 x 1/2"" Tru - Pipes","CPVC Reducer Tee 1 x 3/4"" Tru - Pipes Image"
MAT-001697,"CPVC Reducer Tee 1 x 3/4"" Tru - Pipes","CPVC Elbow with Insert 1/2"" Tru - Pipes Image"
MAT-001698,"CPVC Elbow with Insert 1/2"" Tru - Pipes","CPVC Elbow with Insert 3/4"" Tru - Pipes Image"
MAT-001699,"CPVC Elbow with Insert 3/4"" Tru - Pipes","CPVC Elbow with Insert 1"" Tru - Pipes Image"
MAT-001700,"CPVC Elbow with Insert 1"" Tru - Pipes","CPVC Flange 1/2"" Tru - Pipes Image"
MAT-001701,"CPVC Flange 1/2"" Tru - Pipes","CPVC Flange 3/4"" Tru - Pipes Image"
MAT-001702,"CPVC Flange 3/4"" Tru - Pipes","CPVC Flange 1"" Tru - Pipes Image"
MAT-001703,"CPVC Flange 1"" Tru - Pipes","CPVC End Connector 1/2"" Tru - Pipes Image"
MAT-001704,"CPVC End Connector 1/2"" Tru - Pipes","CPVC End Connector 3/4"" Tru - Pipes Image"
MAT-001705,"CPVC End Connector 3/4"" Tru - Pipes","CPVC End Connector 1"" Tru - Pipes Image"
MAT-001706,"CPVC End Connector 1"" Tru - Pipes","CPVC Elbow 1/2"" - Supreme Image"
MAT-001707,"CPVC Elbow 1/2"" - Supreme","CPVC Elbow 1-1/4"" - Supreme Image"
MAT-001708,"CPVC Elbow 1-1/4"" - Supreme","CPVC Elbow 1-1/2"" - Supreme Image"
MAT-001709,"CPVC Elbow 1-1/2"" - Supreme","CPVC Elbow 2"" - Supreme Image"
MAT-001710,"CPVC Elbow 2"" - Supreme","CPVC Tee 1/2"" - Supreme Image"
MAT-001711,"CPVC Tee 1/2"" - Supreme","CPVC Tee 3/4"" - Supreme Image"
MAT-001712,"CPVC Tee 3/4"" - Supreme","CPVC Tee 1"" - Supreme Image"
MAT-001713,"CPVC Tee 1"" - Supreme","CPVC Tee 1-1/4"" - Supreme Image"
MAT-001714,"CPVC Tee 1-1/4"" - Supreme","CPVC Tee 1-1/2"" - Supreme Image"
MAT-001715,"CPVC Tee 1-1/2"" - Supreme","CPVC Tee 2"" - Supreme Image"
MAT-001716,"CPVC Tee 2"" - Supreme","CPVC Coupler 1/2"" - Supreme Image"
MAT-001717,"CPVC Coupler 1/2"" - Supreme","CPVC Coupler 3/4"" - Supreme Image"
MAT-001718,"CPVC Coupler 3/4"" - Supreme","CPVC Coupler 1"" - Supreme Image"
MAT-001719,"CPVC Coupler 1"" - Supreme","CPVC Reducer 3/4 x 1/2"" - Supreme Image"
MAT-001720,"CPVC Reducer 3/4 x 1/2"" - Supreme","CPVC Reducer 1 x 1/2"" - Supreme Image"
MAT-001721,"CPVC Reducer 1 x 1/2"" - Supreme","CPVC Reducer 1 x 3/4"" - Supreme Image"
MAT-001722,"CPVC Reducer 1 x 3/4"" - Supreme","CPVC End Cap 1/2"" - Supreme Image"
MAT-001723,"CPVC End Cap 1/2"" - Supreme","CPVC End Cap 3/4"" - Supreme Image"
MAT-001724,"CPVC End Cap 3/4"" - Supreme","CPVC End Cap 1"" - Supreme Image"
MAT-001725,"CPVC End Cap 1"" - Supreme","CPVC Pipe 1/2"" - Supreme Image"
MAT-001726,"CPVC Pipe 1/2"" - Supreme","CPVC Pipe 3/4"" - Supreme Image"
MAT-001727,"CPVC Pipe 3/4"" - Supreme","CPVC Pipe 1"" - Supreme Image"
MAT-001728,"CPVC Pipe 1"" - Supreme","CPVC Pipe 1-1/4"" - Supreme Image"
MAT-001729,"CPVC Pipe 1-1/4"" - Supreme","CPVC Pipe 1-1/2"" - Supreme Image"
MAT-001730,"CPVC Pipe 1-1/2"" - Supreme","CPVC Pipe 2"" - Supreme Image"
MAT-001731,"CPVC Pipe 2"" - Supreme","CPVC Clamp 1/2"" - Supreme Image"
MAT-001732,"CPVC Clamp 1/2"" - Supreme","CPVC Clamp 3/4"" - Supreme Image"
MAT-001733,"CPVC Clamp 3/4"" - Supreme","CPVC Clamp 1"" - Supreme Image"
MAT-001734,"CPVC Clamp 1"" - Supreme","CPVC Brass FTA 1/2"" - Supreme Image"
MAT-001735,"CPVC Brass FTA 1/2"" - Supreme","CPVC Brass FTA 3/4"" - Supreme Image"
MAT-001736,"CPVC Brass FTA 3/4"" - Supreme","CPVC Brass FTA 1"" - Supreme Image"
MAT-001737,"CPVC Brass FTA 1"" - Supreme","CPVC Ball Valve 1/2"" - Supreme Image"
MAT-001738,"CPVC Ball Valve 1/2"" - Supreme","CPVC Ball Valve 3/4"" - Supreme Image"
MAT-001739,"CPVC Ball Valve 3/4"" - Supreme","CPVC Ball Valve 1"" - Supreme Image"
MAT-001740,"CPVC Ball Valve 1"" - Supreme","CPVC Union 1/2"" - Supreme Image"
MAT-001741,"CPVC Union 1/2"" - Supreme","CPVC Union 3/4"" - Supreme Image"
MAT-001742,"CPVC Union 3/4"" - Supreme","CPVC Union 1"" - Supreme Image"
MAT-001743,"CPVC Union 1"" - Supreme","CPVC Tank Connector 1/2"" - Supreme Image"
MAT-001744,"CPVC Tank Connector 1/2"" - Supreme","CPVC Tank Connector 3/4"" - Supreme Image"
MAT-001745,"CPVC Tank Connector 3/4"" - Supreme","CPVC Tank Connector 1"" - Supreme Image"
MAT-001746,"CPVC Tank Connector 1"" - Supreme","CPVC Transition FTA 1/2"" - Supreme Image"
MAT-001747,"CPVC Transition FTA 1/2"" - Supreme","CPVC Transition FTA 3/4"" - Supreme Image"
MAT-001748,"CPVC Transition FTA 3/4"" - Supreme","CPVC Transition FTA 1"" - Supreme Image"
MAT-001749,"CPVC Transition FTA 1"" - Supreme","CPVC Male Adapter 1/2"" - Supreme Image"
MAT-001750,"CPVC Male Adapter 1/2"" - Supreme","CPVC Male Adapter 3/4"" - Supreme Image"
MAT-001751,"CPVC Male Adapter 3/4"" - Supreme","CPVC Male Adapter 1"" - Supreme Image"
MAT-001752,"CPVC Male Adapter 1"" - Supreme","CPVC Female Adapter 1/2"" - Supreme Image"
MAT-001753,"CPVC Female Adapter 1/2"" - Supreme","CPVC Female Adapter 3/4"" - Supreme Image"
MAT-001754,"CPVC Female Adapter 3/4"" - Supreme","CPVC Female Adapter 1"" - Supreme Image"
MAT-001755,"CPVC Female Adapter 1"" - Supreme","CPVC Brass Elbow 1/2"" - Supreme Image"
MAT-001756,"CPVC Brass Elbow 1/2"" - Supreme","CPVC Brass Elbow 3/4"" - Supreme Image"
MAT-001757,"CPVC Brass Elbow 3/4"" - Supreme","CPVC Brass Elbow 1"" - Supreme Image"
MAT-001758,"CPVC Brass Elbow 1"" - Supreme","CPVC Brass Tee 1/2"" - Supreme Image"
MAT-001759,"CPVC Brass Tee 1/2"" - Supreme","CPVC Brass Tee 3/4"" - Supreme Image"
MAT-001760,"CPVC Brass Tee 3/4"" - Supreme","CPVC Brass Tee 1"" - Supreme Image"
MAT-001761,"CPVC Brass Tee 1"" - Supreme","CPVC Brass Insert Elbow 1/2"" - Supreme Image"
MAT-001762,"CPVC Brass Insert Elbow 1/2"" - Supreme","CPVC Brass Insert Elbow 3/4"" - Supreme Image"
MAT-001763,"CPVC Brass Insert Elbow 3/4"" - Supreme","CPVC Brass Insert Elbow 1"" - Supreme Image"
MAT-001764,"CPVC Brass Insert Elbow 1"" - Supreme","CPVC Plug 1/2"" - Supreme Image"
MAT-001765,"CPVC Plug 1/2"" - Supreme","CPVC Plug 3/4"" - Supreme Image"
MAT-001766,"CPVC Plug 3/4"" - Supreme","CPVC Plug 1"" - Supreme Image"
MAT-001767,"CPVC Plug 1"" - Supreme","CPVC Reducer Tee 3/4 x 1/2"" - Supreme Image"
MAT-001768,"CPVC Reducer Tee 3/4 x 1/2"" - Supreme","CPVC Reducer Tee 1 x 1/2"" - Supreme Image"
MAT-001769,"CPVC Reducer Tee 1 x 1/2"" - Supreme","CPVC Reducer Tee 1 x 3/4"" - Supreme Image"
MAT-001770,"CPVC Reducer Tee 1 x 3/4"" - Supreme","CPVC Elbow with Insert 1/2"" - Supreme Image"
MAT-001771,"CPVC Elbow with Insert 1/2"" - Supreme","CPVC Elbow with Insert 3/4"" - Supreme Image"
MAT-001772,"CPVC Elbow with Insert 3/4"" - Supreme","CPVC Elbow with Insert 1"" - Supreme Image"
MAT-001773,"CPVC Elbow with Insert 1"" - Supreme","CPVC Flange 1/2"" - Supreme Image"
MAT-001774,"CPVC Flange 1/2"" - Supreme","CPVC Flange 3/4"" - Supreme Image"
MAT-001775,"CPVC Flange 3/4"" - Supreme","CPVC Flange 1"" - Supreme Image"
MAT-001776,"CPVC Flange 1"" - Supreme","CPVC End Connector 1/2"" - Supreme Image"
MAT-001777,"CPVC End Connector 1/2"" - Supreme","CPVC End Connector 3/4"" - Supreme Image"
MAT-001778,"CPVC End Connector 3/4"" - Supreme","CPVC End Connector 1"" - Supreme Image"
MAT-001779,"CPVC End Connector 1"" - Supreme","PVC Elbow 2"" - Astral Image"
MAT-001780,"PVC Elbow 2"" - Astral","PVC Reducer Tee 2 x 1.5"" - Astral Image"
MAT-001781,"PVC Reducer Tee 2 x 1.5"" - Astral","PVC Long Bend 2"" - Astral Image"
MAT-001782,"PVC Long Bend 2"" - Astral","PVC Nahani Trap with Jali 4"" - Astral Image"
MAT-001783,"PVC Nahani Trap with Jali 4"" - Astral","PVC Pipe 1"" - Astral Image"
MAT-001784,"PVC Pipe 1"" - Astral","PVC Pipe 1.5"" - Astral Image"
MAT-001785,"PVC Pipe 1.5"" - Astral","PVC Pipe 2"" - Astral Image"
MAT-001786,"PVC Pipe 2"" - Astral","PVC Pipe 2.5"" - Astral Image"
MAT-001787,"PVC Pipe 2.5"" - Astral","PVC Pipe 3"" - Astral Image"
MAT-001788,"PVC Pipe 3"" - Astral","PVC Pipe 4"" - Astral Image"
MAT-001789,"PVC Pipe 4"" - Astral","PVC Elbow 3"" - Astral Image"
MAT-001790,"PVC Elbow 3"" - Astral","PVC Elbow 4"" - Astral Image"
MAT-001791,"PVC Elbow 4"" - Astral","PVC Tee 1"" - Astral Image"
MAT-001792,"PVC Tee 1"" - Astral","PVC Tee 1.5"" - Astral Image"
MAT-001793,"PVC Tee 1.5"" - Astral","PVC Tee 2"" - Astral Image"
MAT-001794,"PVC Tee 2"" - Astral","PVC Tee 2.5"" - Astral Image"
MAT-001795,"PVC Tee 2.5"" - Astral","PVC Tee 3"" - Astral Image"
MAT-001796,"PVC Tee 3"" - Astral","PVC Tee 4"" - Astral Image"
MAT-001797,"PVC Tee 4"" - Astral","PVC P Trap 1.5"" - Astral Image"
MAT-001798,"PVC P Trap 1.5"" - Astral","PVC P Trap 2"" - Astral Image"
MAT-001799,"PVC P Trap 2"" - Astral","PVC P Trap 3"" - Astral Image"
MAT-001800,"PVC P Trap 3"" - Astral","PVC Connector 1"" - Astral Image"
MAT-001801,"PVC Connector 1"" - Astral","PVC Connector 1.5"" - Astral Image"
MAT-001802,"PVC Connector 1.5"" - Astral","PVC Connector 2"" - Astral Image"
MAT-001803,"PVC Connector 2"" - Astral","PVC Connector 2.5"" - Astral Image"
MAT-001804,"PVC Connector 2.5"" - Astral","PVC Connector 3"" - Astral Image"
MAT-001805,"PVC Connector 3"" - Astral","PVC Connector 4"" - Astral Image"
MAT-001806,"PVC Connector 4"" - Astral","PVC Male Adaptor 1"" - Astral Image"
MAT-001807,"PVC Male Adaptor 1"" - Astral","PVC Male Adaptor 1.5"" - Astral Image"
MAT-001808,"PVC Male Adaptor 1.5"" - Astral","PVC Male Adaptor 2"" - Astral Image"
MAT-001809,"PVC Male Adaptor 2"" - Astral","PVC Female Adaptor 1"" - Astral Image"
MAT-001810,"PVC Female Adaptor 1"" - Astral","PVC Female Adaptor 1.5"" - Astral Image"
MAT-001811,"PVC Female Adaptor 1.5"" - Astral","PVC Female Adaptor 2"" - Astral Image"
MAT-001812,"PVC Female Adaptor 2"" - Astral","PVC End Cap 1"" - Astral Image"
MAT-001813,"PVC End Cap 1"" - Astral","PVC End Cap 1.5"" - Astral Image"
MAT-001814,"PVC End Cap 1.5"" - Astral","PVC End Cap 2"" - Astral Image"
MAT-001815,"PVC End Cap 2"" - Astral","PVC Union 1"" - Astral Image"
MAT-001816,"PVC Union 1"" - Astral","PVC Union 1.5"" - Astral Image"
MAT-001817,"PVC Union 1.5"" - Astral","PVC Union 2"" - Astral Image"
MAT-001818,"PVC Union 2"" - Astral","PVC Long Bend 3"" - Astral Image"
MAT-001819,"PVC Long Bend 3"" - Astral","PVC Long Bend 4"" - Astral Image"
MAT-001820,"PVC Long Bend 4"" - Astral","PVC P Trap with Door 1.5"" - Astral Image"
MAT-001821,"PVC P Trap with Door 1.5"" - Astral","PVC P Trap with Door 2"" - Astral Image"
MAT-001822,"PVC P Trap with Door 2"" - Astral","PVC P Trap with Door 3"" - Astral Image"
MAT-001823,"PVC P Trap with Door 3"" - Astral","PVC P Trap with Door 4"" - Astral Image"
MAT-001824,"PVC P Trap with Door 4"" - Astral","PVC Nahani Trap 4"" - Astral Image"
MAT-001825,"PVC Nahani Trap 4"" - Astral","PVC Floor Trap 4"" - Astral Image"
MAT-001826,"PVC Floor Trap 4"" - Astral","PVC Clean Out Plug 2"" - Astral Image"
MAT-001827,"PVC Clean Out Plug 2"" - Astral","PVC Clean Out Plug 3"" - Astral Image"
MAT-001828,"PVC Clean Out Plug 3"" - Astral","PVC Clean Out Plug 4"" - Astral Image"
MAT-001829,"PVC Clean Out Plug 4"" - Astral","PVC Inspection Port 2"" - Astral Image"
MAT-001830,"PVC Inspection Port 2"" - Astral","PVC Inspection Port 3"" - Astral Image"
MAT-001831,"PVC Inspection Port 3"" - Astral","PVC Inspection Port 4"" - Astral Image"
MAT-001832,"PVC Inspection Port 4"" - Astral","PVC Clean Out with Thread 2"" - Astral Image"
MAT-001833,"PVC Clean Out with Thread 2"" - Astral","PVC Clean Out with Thread 3"" - Astral Image"
MAT-001834,"PVC Clean Out with Thread 3"" - Astral","PVC Clean Out with Thread 4"" - Astral Image"
MAT-001835,"PVC Clean Out with Thread 4"" - Astral","PVC Floor Trap with Thread 4"" - Astral Image"
MAT-001836,"PVC Floor Trap with Thread 4"" - Astral","PVC Floor Trap with Thread 6"" - Astral Image"
MAT-001837,"PVC Floor Trap with Thread 6"" - Astral","PVC Trap with Door 4"" - Astral Image"
MAT-001838,"PVC Trap with Door 4"" - Astral","PVC Trap with Door 6"" - Astral Image"
MAT-001839,"PVC Trap with Door 6"" - Astral","PVC Inspection Port with Thread 2"" - Astral Image"
MAT-001840,"PVC Inspection Port with Thread 2"" - Astral","PVC Inspection Port with Thread 3"" - Astral Image"
MAT-001841,"PVC Inspection Port with Thread 3"" - Astral","PVC Inspection Port with Thread 4"" - Astral Image"
MAT-001842,"PVC Inspection Port with Thread 4"" - Astral","PVC Elbow 1"" - Astral Image"
MAT-001843,"PVC Elbow 1"" - Astral","PVC Reducer Elbow 2 x 1.5"" - Astral Image"
MAT-001844,"PVC Reducer Elbow 2 x 1.5"" - Astral","PVC Long Bend 1"" - Astral Image"
MAT-001845,"PVC Long Bend 1"" - Astral","PVC Multi Floor Trap 4"" - Astral Image"
MAT-001846,"PVC Multi Floor Trap 4"" - Astral","PVC Elbow 1.5"" - Astral Image"
MAT-001847,"PVC Elbow 1.5"" - Astral","PVC Reducer Elbow 3 x 2"" - Astral Image"
MAT-001848,"PVC Reducer Elbow 3 x 2"" - Astral","PVC Long Bend 1.5"" - Astral Image"
MAT-001849,"PVC Long Bend 1.5"" - Astral","PVC Multi Floor Trap 6"" - Astral Image"
MAT-001850,"PVC Multi Floor Trap 6"" - Astral","PVC Elbow 2.5"" - Astral Image"
MAT-001851,"PVC Elbow 2.5"" - Astral","PVC Reducer Tee 3 x 2"" - Astral Image"
MAT-001852,"PVC Reducer Tee 3 x 2"" - Astral","PVC Long Bend 2.5"" - Astral Image"
MAT-001853,"PVC Long Bend 2.5"" - Astral","PVC Nahani Trap with Jali 6"" - Astral Image"
MAT-001854,"PVC Nahani Trap with Jali 6"" - Astral","PVC Elbow 1"" - Finolex Image"
MAT-001855,"PVC Elbow 1"" - Finolex","PVC Coupler 1"" - Finolex Image"
MAT-001856,"PVC Coupler 1"" - Finolex","PVC Clamp 1"" - Finolex Image"
MAT-001857,"PVC Clamp 1"" - Finolex","PVC Male Adapter 1"" - Finolex Image"
MAT-001858,"PVC Male Adapter 1"" - Finolex",PVC Pipe 125mm - Finolex Image
MAT-001859,PVC Pipe 125mm - Finolex,PVC Collar 125mm - Finolex Image
MAT-001860,PVC Collar 125mm - Finolex,PVC Y 200mm - Finolex Image
MAT-001861,PVC Y 200mm - Finolex,PVC Y 250mm - Finolex Image
MAT-001862,PVC Y 250mm - Finolex,PVC T 75mm - Finolex Image
MAT-001863,PVC T 75mm - Finolex,PVC T 100mm - Finolex Image
MAT-001864,PVC T 100mm - Finolex,PVC T 150mm - Finolex Image
MAT-001865,PVC T 150mm - Finolex,PVC T 200mm - Finolex Image
MAT-001866,PVC T 200mm - Finolex,PVC T 250mm - Finolex Image
MAT-001867,PVC T 250mm - Finolex,PVC L-Bow 75mm - Finolex Image
MAT-001868,PVC L-Bow 75mm - Finolex,PVC L-Bow 100mm - Finolex Image
MAT-001869,PVC L-Bow 100mm - Finolex,PVC L-Bow 150mm - Finolex Image
MAT-001870,PVC L-Bow 150mm - Finolex,PVC L-Bow 200mm - Finolex Image
MAT-001871,PVC L-Bow 200mm - Finolex,PVC L-Bow 250mm - Finolex Image
MAT-001872,PVC L-Bow 250mm - Finolex,PVC U-Bend 75mm - Finolex Image
MAT-001873,PVC U-Bend 75mm - Finolex,PVC U-Bend 100mm - Finolex Image
MAT-001874,PVC U-Bend 100mm - Finolex,PVC U-Bend 150mm - Finolex Image
MAT-001875,PVC U-Bend 150mm - Finolex,PVC U-Bend 200mm - Finolex Image
MAT-001876,PVC U-Bend 200mm - Finolex,PVC U-Bend 250mm - Finolex Image
MAT-001877,PVC U-Bend 250mm - Finolex,"PVC Tee 3/4"" - Finolex Image"
MAT-001878,"PVC Tee 3/4"" - Finolex","PVC Tee 1"" - Finolex Image"
MAT-001879,"PVC Tee 1"" - Finolex","PVC End Cap 1/2"" - Finolex Image"
MAT-001880,"PVC End Cap 1/2"" - Finolex","PVC Pipe 1/2"" - Finolex Image"
MAT-001881,"PVC Pipe 1/2"" - Finolex","PVC Pipe 3/4"" - Finolex Image"
MAT-001882,"PVC Pipe 3/4"" - Finolex","PVC Pipe 1"" - Finolex Image"
MAT-001883,"PVC Pipe 1"" - Finolex","PVC Union 1/2"" - Finolex Image"
MAT-001884,"PVC Union 1/2"" - Finolex","PVC Ball Valve 1/2"" - Finolex Image"
MAT-001885,"PVC Ball Valve 1/2"" - Finolex","PVC Female Adapter 3/4"" - Finolex Image"
MAT-001886,"PVC Female Adapter 3/4"" - Finolex","PVC Female Adapter 1"" - Finolex Image"
MAT-001887,"PVC Female Adapter 1"" - Finolex","PVC Plug 1/2"" - Finolex Image"
MAT-001888,"PVC Plug 1/2"" - Finolex","PVC Plug 3/4"" - Finolex Image"
MAT-001889,"PVC Plug 3/4"" - Finolex","PVC Plug 1"" - Finolex Image"
MAT-001890,"PVC Plug 1"" - Finolex",PVC Pipe 200mm - Finolex Image
MAT-001891,PVC Pipe 200mm - Finolex,PVC Pipe 250mm - Finolex Image
MAT-001892,PVC Pipe 250mm - Finolex,PVC Collar 200mm - Finolex Image
MAT-001893,PVC Collar 200mm - Finolex,PVC Collar 250mm - Finolex Image
MAT-001894,PVC Collar 250mm - Finolex,PVC Bend 75mm - Finolex Image
MAT-001895,PVC Bend 75mm - Finolex,PVC Bend 100mm - Finolex Image
MAT-001896,PVC Bend 100mm - Finolex,PVC Bend 125mm - Finolex Image
MAT-001897,PVC Bend 125mm - Finolex,PVC Bend 150mm - Finolex Image
MAT-001898,PVC Bend 150mm - Finolex,PVC Bend 200mm - Finolex Image
MAT-001899,PVC Bend 200mm - Finolex,PVC Bend 250mm - Finolex Image
MAT-001900,PVC Bend 250mm - Finolex,PVC End Cap 75mm - Finolex Image
MAT-001901,PVC End Cap 75mm - Finolex,PVC End Cap 100mm - Finolex Image
MAT-001902,PVC End Cap 100mm - Finolex,PVC End Cap 125mm - Finolex Image
MAT-001903,PVC End Cap 125mm - Finolex,PVC End Cap 150mm - Finolex Image
MAT-001904,PVC End Cap 150mm - Finolex,PVC End Cap 200mm - Finolex Image
MAT-001905,PVC End Cap 200mm - Finolex,PVC End Cap 250mm - Finolex Image
MAT-001906,PVC End Cap 250mm - Finolex,"PVC Elbow 1/2"" - Finolex Image"
MAT-001907,"PVC Elbow 1/2"" - Finolex","PVC Coupler 1/2"" - Finolex Image"
MAT-001908,"PVC Coupler 1/2"" - Finolex","PVC Clamp 1/2"" - Finolex Image"
MAT-001909,"PVC Clamp 1/2"" - Finolex","PVC Male Adapter 1/2"" - Finolex Image"
MAT-001910,"PVC Male Adapter 1/2"" - Finolex",PVC Pipe 75mm - Finolex Image
MAT-001911,PVC Pipe 75mm - Finolex,PVC Collar 75mm - Finolex Image
MAT-001912,PVC Collar 75mm - Finolex,PVC Y 75mm - Finolex Image
MAT-001913,PVC Y 75mm - Finolex,"PVC Elbow 3/4"" - Finolex Image"
MAT-001914,"PVC Elbow 3/4"" - Finolex","PVC Coupler 3/4"" - Finolex Image"
